SecID, Time, Quantity, Price, OrderType, OrderID
GOOG,2020-10-23-22-38-40,17,1003.86,SELL,5117,
GOOG,2020-10-23-22-33-37,19,1003.25,SELL,5118,
GOOG,2020-10-23-22-41-44,10,1002.24,SELL,5119,
GOOG,2020-10-23-22-40-19,17,1000.21,BUY,5120,
GOOG,2020-10-23-22-36-18,18,1002.53,SELL,5121,
GOOG,2020-10-23-22-44-57,16,997.29,BUY,5122,
GOOG,2020-10-23-22-42-35,14,1001.8,SELL,5123,
GOOG,2020-10-23-22-40-42,18,1001.53,BUY,5124,
GOOG,2020-10-23-22-47-26,14,998.15,SELL,5125,
GOOG,2020-10-23-22-43-20,13,998.56,BUY,5126,
GOOG,2020-10-23-22-40-21,10,1000.23,SELL,5127,
GOOG,2020-10-23-22-40-28,19,1001.63,SELL,5128,
GOOG,2020-10-23-22-40-10,13,998.52,BUY,5129,
GOOG,2020-10-23-22-51-38,12,1001.13,SELL,5130,
GOOG,2020-10-23-22-46-43,11,1001.28,SELL,5131,
GOOG,2020-10-23-22-39-31,14,1001.88,SELL,5132,
GOOG,2020-10-23-22-37-03,16,1000.38,BUY,5133,
GOOG,2020-10-23-22-42-13,14,998.39,BUY,5134,
GOOG,2020-10-23-22-38-13,15,1000.7,SELL,5135,
GOOG,2020-10-23-22-43-53,9,1001.87,SELL,5136,
GOOG,2020-10-23-22-53-14,15,1001.6,SELL,5137,
GOOG,2020-10-23-22-47-43,14,999.43,BUY,5138,
GOOG,2020-10-23-22-44-31,10,1001.94,BUY,5139,
GOOG,2020-10-23-22-31-48,13,995.52,SELL,5140,
GOOG,2020-10-23-22-40-31,14,999.6,BUY,5141,
GOOG,2020-10-23-22-44-27,10,996.61,SELL,5142,
GOOG,2020-10-23-22-37-26,13,1000.28,SELL,5143,
GOOG,2020-10-23-22-35-41,13,1003.46,SELL,5144,
GOOG,2020-10-23-22-44-22,12,998.97,BUY,5145,
GOOG,2020-10-23-22-46-05,10,998.89,BUY,5146,
GOOG,2020-10-23-22-42-43,13,998.64,BUY,5147,
GOOG,2020-10-23-22-44-36,15,998.85,BUY,5148,
GOOG,2020-10-23-22-43-28,14,1000.77,SELL,5149,
GOOG,2020-10-23-22-44-55,10,997.63,SELL,5150,
GOOG,2020-10-23-22-41-24,17,998.73,BUY,5151,
GOOG,2020-10-23-22-46-38,12,999.24,SELL,5152,
GOOG,2020-10-23-22-35-07,8,1000.61,SELL,5153,
GOOG,2020-10-23-22-33-41,14,1003.49,SELL,5154,
GOOG,2020-10-23-22-35-40,14,1000.88,BUY,5155,
GOOG,2020-10-23-22-53-05,11,997.64,BUY,5156,
GOOG,2020-10-23-22-52-46,14,1000.76,SELL,5157,
GOOG,2020-10-23-22-42-30,16,996.22,SELL,5158,
GOOG,2020-10-23-22-52-53,19,1001.18,SELL,5159,
GOOG,2020-10-23-22-49-10,19,996.86,SELL,5160,
GOOG,2020-10-23-22-44-07,12,998.07,BUY,5161,
GOOG,2020-10-23-22-42-10,19,1004.26,BUY,5162,
GOOG,2020-10-23-22-42-07,17,999.78,BUY,5163,
GOOG,2020-10-23-22-47-28,16,997.55,BUY,5164,
GOOG,2020-10-23-22-34-58,13,1000.22,BUY,5165,
GOOG,2020-10-23-22-42-33,15,1000.55,SELL,5166,
GOOG,2020-10-23-22-53-16,14,998.68,SELL,5167,
GOOG,2020-10-23-22-45-20,16,1003.99,SELL,5168,
GOOG,2020-10-23-22-44-03,16,1002.02,SELL,5169,
GOOG,2020-10-23-22-48-34,13,1001.28,BUY,5170,
GOOG,2020-10-23-22-46-05,15,1001.89,BUY,5171,
GOOG,2020-10-23-22-51-43,11,1000.09,SELL,5172,
GOOG,2020-10-23-22-45-37,12,999.45,SELL,5173,
GOOG,2020-10-23-22-48-21,14,1001.78,BUY,5174,
GOOG,2020-10-23-22-34-20,23,1000.13,BUY,5175,
GOOG,2020-10-23-22-33-32,18,1001.6,BUY,5176,
GOOG,2020-10-23-22-50-31,25,999.58,SELL,5177,
GOOG,2020-10-23-22-35-39,16,1000.03,BUY,5178,
GOOG,2020-10-23-22-46-27,15,1000.64,BUY,5179,
GOOG,2020-10-23-22-31-27,13,999.04,SELL,5180,
GOOG,2020-10-23-22-42-57,12,1000.85,SELL,5181,
GOOG,2020-10-23-22-43-01,12,998.49,SELL,5182,
GOOG,2020-10-23-22-46-30,11,999.65,SELL,5183,
GOOG,2020-10-23-22-41-42,10,995.25,SELL,5184,
GOOG,2020-10-23-22-41-40,15,999.26,SELL,5185,
GOOG,2020-10-23-22-40-01,12,1002.89,SELL,5186,
GOOG,2020-10-23-22-43-16,13,1001.55,BUY,5187,
GOOG,2020-10-23-22-45-33,16,995.44,BUY,5188,
GOOG,2020-10-23-22-42-27,15,999.53,BUY,5189,
GOOG,2020-10-23-22-40-16,17,999.26,BUY,5190,
GOOG,2020-10-23-22-45-35,22,1002.39,BUY,5191,
GOOG,2020-10-23-22-41-37,15,996.78,BUY,5192,
GOOG,2020-10-23-22-53-37,16,1000.66,BUY,5193,
GOOG,2020-10-23-22-39-27,20,998.55,SELL,5194,
GOOG,2020-10-23-22-47-23,13,997.86,BUY,5195,
GOOG,2020-10-23-22-41-04,17,1000.78,BUY,5196,
GOOG,2020-10-23-22-39-00,17,1001.83,SELL,5197,
GOOG,2020-10-23-22-39-57,13,998.52,SELL,5198,
GOOG,2020-10-23-22-46-14,17,1000.51,SELL,5199,
GOOG,2020-10-23-22-44-07,22,1003,SELL,5200,
GOOG,2020-10-23-22-40-51,13,1001.57,BUY,5201,
GOOG,2020-10-23-22-38-35,13,1000.32,SELL,5202,
GOOG,2020-10-23-22-48-00,18,999.58,SELL,5203,
GOOG,2020-10-23-22-45-16,20,1001.67,SELL,5204,
GOOG,2020-10-23-22-44-36,23,999.56,SELL,5205,
GOOG,2020-10-23-22-45-45,18,1002.95,SELL,5206,
GOOG,2020-10-23-22-44-23,5,999.63,SELL,5207,
GOOG,2020-10-23-22-41-59,12,999.46,SELL,5208,
GOOG,2020-10-23-22-50-45,20,998.98,BUY,5209,
GOOG,2020-10-23-22-49-06,9,998.56,BUY,5210,
GOOG,2020-10-23-22-35-06,11,997.27,BUY,5211,
GOOG,2020-10-23-22-39-20,14,998.88,BUY,5212,
GOOG,2020-10-23-22-45-37,15,1001.56,BUY,5213,
GOOG,2020-10-23-22-43-54,8,999.94,BUY,5214,
GOOG,2020-10-23-22-51-08,17,997.88,BUY,5215,
GOOG,2020-10-23-22-40-15,14,1003.17,BUY,5216,
GOOG,2020-10-23-22-51-49,16,1002.75,BUY,5217,
GOOG,2020-10-23-22-40-43,11,997.73,SELL,5218,
GOOG,2020-10-23-22-46-31,14,998.8,BUY,5219,
GOOG,2020-10-23-22-37-58,9,997.54,SELL,5220,
GOOG,2020-10-23-22-41-31,14,998.34,SELL,5221,
GOOG,2020-10-23-22-45-53,11,998.91,SELL,5222,
GOOG,2020-10-23-22-45-53,11,999.08,SELL,5223,
GOOG,2020-10-23-22-41-16,14,997.91,BUY,5224,
GOOG,2020-10-23-22-56-04,13,1003.14,BUY,5225,
GOOG,2020-10-23-22-44-04,17,1001.79,BUY,5226,
GOOG,2020-10-23-22-50-44,11,1003.29,SELL,5227,
GOOG,2020-10-23-22-37-33,10,999.02,BUY,5228,
GOOG,2020-10-23-22-40-23,13,994.34,SELL,5229,
GOOG,2020-10-23-22-43-46,14,1004.26,BUY,5230,
GOOG,2020-10-23-22-48-06,18,998.76,SELL,5231,
GOOG,2020-10-23-22-49-53,15,1000.35,SELL,5232,
GOOG,2020-10-23-22-38-04,15,998.37,SELL,5233,
GOOG,2020-10-23-22-48-15,13,998.5,BUY,5234,
GOOG,2020-10-23-22-40-50,18,1000.37,SELL,5235,
GOOG,2020-10-23-22-41-36,20,997.58,BUY,5236,
GOOG,2020-10-23-22-44-54,10,999.66,BUY,5237,
GOOG,2020-10-23-22-35-47,11,1003.52,BUY,5238,
GOOG,2020-10-23-22-47-47,14,999,BUY,5239,
GOOG,2020-10-23-22-33-45,12,997.85,BUY,5240,
GOOG,2020-10-23-22-45-16,12,1000.56,SELL,5241,
GOOG,2020-10-23-22-43-53,17,999.48,BUY,5242,
GOOG,2020-10-23-22-43-08,20,998.71,BUY,5243,
GOOG,2020-10-23-22-52-07,17,1001.86,SELL,5244,
GOOG,2020-10-23-22-45-13,18,998.11,BUY,5245,
GOOG,2020-10-23-22-45-32,12,997.79,BUY,5246,
GOOG,2020-10-23-22-41-49,14,998.71,BUY,5247,
GOOG,2020-10-23-22-45-03,10,1000.88,SELL,5248,
GOOG,2020-10-23-22-32-58,13,1002.96,SELL,5249,
GOOG,2020-10-23-22-55-19,8,997.08,SELL,5250,
GOOG,2020-10-23-22-55-44,6,1000.97,SELL,5251,
GOOG,2020-10-23-22-39-52,19,998.76,BUY,5252,
GOOG,2020-10-23-22-33-15,24,999.44,SELL,5253,
GOOG,2020-10-23-22-45-56,11,1000.03,BUY,5254,
GOOG,2020-10-23-22-49-03,8,999.07,BUY,5255,
GOOG,2020-10-23-22-35-43,22,996.29,BUY,5256,
GOOG,2020-10-23-22-39-11,6,1002.27,SELL,5257,
GOOG,2020-10-23-22-44-45,14,998.44,BUY,5258,
GOOG,2020-10-23-22-42-11,13,997.78,SELL,5259,
GOOG,2020-10-23-22-45-57,18,995.3,BUY,5260,
GOOG,2020-10-23-22-45-42,21,998.72,SELL,5261,
GOOG,2020-10-23-22-35-15,11,998.03,SELL,5262,
GOOG,2020-10-23-22-46-15,14,1000.55,SELL,5263,
GOOG,2020-10-23-22-43-05,16,997.87,BUY,5264,
GOOG,2020-10-23-22-44-09,15,999.85,BUY,5265,
GOOG,2020-10-23-22-48-39,11,1002.52,SELL,5266,
GOOG,2020-10-23-22-49-33,16,999.37,SELL,5267,
GOOG,2020-10-23-22-47-31,18,1001.14,SELL,5268,
GOOG,2020-10-23-22-37-47,16,1000.71,BUY,5269,
GOOG,2020-10-23-22-35-02,23,1000.64,BUY,5270,
GOOG,2020-10-23-22-36-04,11,998.51,SELL,5271,
GOOG,2020-10-23-22-48-20,18,997.71,BUY,5272,
GOOG,2020-10-23-22-42-39,21,1000.09,SELL,5273,
GOOG,2020-10-23-22-39-04,11,1004.63,SELL,5274,
GOOG,2020-10-23-22-41-43,11,1000.04,BUY,5275,
GOOG,2020-10-23-22-49-59,16,1000.71,BUY,5276,
GOOG,2020-10-23-22-50-05,17,1003.99,BUY,5277,
GOOG,2020-10-23-22-37-36,17,998.77,BUY,5278,
GOOG,2020-10-23-22-48-55,18,999.99,SELL,5279,
GOOG,2020-10-23-22-35-16,16,1000.85,BUY,5280,
GOOG,2020-10-23-22-41-36,12,999.12,BUY,5281,
GOOG,2020-10-23-22-38-07,14,1001.21,BUY,5282,
GOOG,2020-10-23-22-49-20,13,998.38,SELL,5283,
GOOG,2020-10-23-22-42-14,8,999.79,SELL,5284,
GOOG,2020-10-23-22-39-45,18,997.98,BUY,5285,
GOOG,2020-10-23-22-39-05,19,1000.27,SELL,5286,
GOOG,2020-10-23-22-35-43,22,999.86,BUY,5287,
GOOG,2020-10-23-22-46-46,18,999.53,BUY,5288,
GOOG,2020-10-23-22-41-22,11,1005.54,BUY,5289,
GOOG,2020-10-23-22-33-57,19,999.92,SELL,5290,
GOOG,2020-10-23-22-42-53,13,999.6,SELL,5291,
GOOG,2020-10-23-22-44-44,15,1000.34,SELL,5292,
GOOG,2020-10-23-22-38-25,19,999.71,BUY,5293,
GOOG,2020-10-23-22-39-19,12,1000.81,BUY,5294,
GOOG,2020-10-23-22-43-40,5,1002.85,BUY,5295,
GOOG,2020-10-23-22-41-32,13,997.88,SELL,5296,
GOOG,2020-10-23-22-44-19,15,999.87,SELL,5297,
GOOG,2020-10-23-22-39-56,11,999.53,SELL,5298,
GOOG,2020-10-23-22-41-56,14,1000.74,SELL,5299,
GOOG,2020-10-23-22-36-45,18,997.85,SELL,5300,
GOOG,2020-10-23-22-40-32,13,999.31,BUY,5301,
GOOG,2020-10-23-22-49-29,11,999.66,SELL,5302,
GOOG,2020-10-23-22-38-25,17,1001.92,SELL,5303,
GOOG,2020-10-23-22-42-37,16,996.34,SELL,5304,
GOOG,2020-10-23-22-38-09,13,1003.05,BUY,5305,
GOOG,2020-10-23-22-47-01,9,1000.84,SELL,5306,
GOOG,2020-10-23-22-44-39,7,1003.5,BUY,5307,
GOOG,2020-10-23-22-46-12,15,998.3,SELL,5308,
GOOG,2020-10-23-22-50-04,17,1001.4,BUY,5309,
GOOG,2020-10-23-22-37-46,6,1001.59,BUY,5310,
GOOG,2020-10-23-22-47-58,10,1001.86,SELL,5311,
GOOG,2020-10-23-22-49-38,16,1003.05,BUY,5312,
GOOG,2020-10-23-22-46-15,18,996.7,BUY,5313,
GOOG,2020-10-23-22-48-57,14,1000.57,BUY,5314,
GOOG,2020-10-23-22-46-41,22,999.6,BUY,5315,
GOOG,2020-10-23-22-48-17,19,1002.88,SELL,5316,
GOOG,2020-10-23-22-40-40,19,998.02,BUY,5317,
GOOG,2020-10-23-22-49-17,13,998.93,SELL,5318,
GOOG,2020-10-23-22-31-34,15,1000.63,SELL,5319,
GOOG,2020-10-23-22-46-28,14,1001.93,SELL,5320,
GOOG,2020-10-23-22-47-10,14,1001.42,SELL,5321,
GOOG,2020-10-23-22-43-23,14,998.63,BUY,5322,
GOOG,2020-10-23-22-35-30,10,1001.3,BUY,5323,
GOOG,2020-10-23-22-43-52,17,998,BUY,5324,
GOOG,2020-10-23-22-42-50,19,997.88,SELL,5325,
GOOG,2020-10-23-22-45-15,16,1000.73,BUY,5326,
GOOG,2020-10-23-22-36-37,15,997.58,SELL,5327,
GOOG,2020-10-23-22-49-52,10,998.98,BUY,5328,
GOOG,2020-10-23-22-45-33,20,1004.56,SELL,5329,
GOOG,2020-10-23-22-30-06,14,1000.56,SELL,5330,
GOOG,2020-10-23-22-54-16,11,998.89,SELL,5331,
GOOG,2020-10-23-22-37-18,15,1003.21,SELL,5332,
GOOG,2020-10-23-22-46-56,11,998.89,SELL,5333,
GOOG,2020-10-23-22-43-42,21,1001.84,BUY,5334,
GOOG,2020-10-23-22-38-30,13,999.69,BUY,5335,
GOOG,2020-10-23-22-38-55,16,998.5,SELL,5336,
GOOG,2020-10-23-22-45-46,15,1002.78,BUY,5337,
GOOG,2020-10-23-22-28-40,14,994.79,BUY,5338,
GOOG,2020-10-23-22-44-55,16,996.48,BUY,5339,
GOOG,2020-10-23-22-44-25,15,1000.63,SELL,5340,
GOOG,2020-10-23-22-45-01,14,1002.18,BUY,5341,
GOOG,2020-10-23-22-38-10,13,997.92,SELL,5342,
GOOG,2020-10-23-22-41-35,11,997.34,SELL,5343,
GOOG,2020-10-23-22-41-23,18,998.27,BUY,5344,
GOOG,2020-10-23-22-38-22,14,1002.06,SELL,5345,
GOOG,2020-10-23-22-44-18,9,999.87,SELL,5346,
GOOG,2020-10-23-22-39-31,10,1002.9,BUY,5347,
GOOG,2020-10-23-22-49-26,16,1003,BUY,5348,
GOOG,2020-10-23-22-56-22,13,1000.38,BUY,5349,
GOOG,2020-10-23-22-38-28,7,997.8,BUY,5350,
GOOG,2020-10-23-22-46-46,15,1001.89,SELL,5351,
GOOG,2020-10-23-22-34-57,23,999.47,SELL,5352,
GOOG,2020-10-23-22-51-51,13,997.38,SELL,5353,
GOOG,2020-10-23-22-53-22,8,997.9,SELL,5354,
GOOG,2020-10-23-22-37-51,11,1000.16,SELL,5355,
GOOG,2020-10-23-22-47-42,11,1002.65,BUY,5356,
GOOG,2020-10-23-22-45-01,14,1000.01,SELL,5357,
GOOG,2020-10-23-22-47-12,9,1005.13,SELL,5358,
GOOG,2020-10-23-22-48-46,12,997.76,BUY,5359,
GOOG,2020-10-23-22-49-09,12,1000.52,SELL,5360,
GOOG,2020-10-23-22-51-57,15,999.08,SELL,5361,
GOOG,2020-10-23-22-49-59,18,995.35,SELL,5362,
GOOG,2020-10-23-22-31-33,20,1000.64,BUY,5363,
GOOG,2020-10-23-22-41-10,14,1000.47,BUY,5364,
GOOG,2020-10-23-22-40-47,15,999.14,SELL,5365,
GOOG,2020-10-23-22-39-29,18,1002.78,BUY,5366,
GOOG,2020-10-23-22-43-34,22,1001.54,BUY,5367,
GOOG,2020-10-23-22-51-52,17,994.76,BUY,5368,
GOOG,2020-10-23-22-47-55,11,1001.53,SELL,5369,
GOOG,2020-10-23-22-42-13,19,998.17,BUY,5370,
GOOG,2020-10-23-22-47-32,12,1001.14,SELL,5371,
GOOG,2020-10-23-22-49-42,15,1001.22,BUY,5372,
GOOG,2020-10-23-22-34-04,12,1000.16,BUY,5373,
GOOG,2020-10-23-22-42-32,11,997.72,SELL,5374,
GOOG,2020-10-23-22-45-36,17,999.96,SELL,5375,
GOOG,2020-10-23-22-47-36,15,998.96,SELL,5376,
GOOG,2020-10-23-22-45-47,18,995.21,BUY,5377,
GOOG,2020-10-23-22-42-44,14,998.39,SELL,5378,
GOOG,2020-10-23-22-44-58,12,998.59,BUY,5379,
GOOG,2020-10-23-22-47-29,11,1000.36,BUY,5380,
GOOG,2020-10-23-22-44-17,21,1000.36,SELL,5381,
GOOG,2020-10-23-22-37-43,14,1002.06,BUY,5382,
GOOG,2020-10-23-22-39-31,12,1000.18,SELL,5383,
GOOG,2020-10-23-22-54-05,9,999.89,SELL,5384,
GOOG,2020-10-23-22-44-22,8,997.5,SELL,5385,
GOOG,2020-10-23-22-46-53,13,1003.08,BUY,5386,
GOOG,2020-10-23-22-49-36,5,997.95,SELL,5387,
GOOG,2020-10-23-22-41-22,14,1000.69,BUY,5388,
GOOG,2020-10-23-22-44-54,8,1000.02,BUY,5389,
GOOG,2020-10-23-22-37-03,12,997.85,BUY,5390,
GOOG,2020-10-23-22-49-12,6,1003.72,SELL,5391,
GOOG,2020-10-23-22-42-09,16,999.05,SELL,5392,
GOOG,2020-10-23-22-47-36,20,1000.3,SELL,5393,
GOOG,2020-10-23-22-37-54,23,1002.53,SELL,5394,
GOOG,2020-10-23-22-39-52,15,999.64,BUY,5395,
GOOG,2020-10-23-22-40-26,14,1000.82,SELL,5396,
GOOG,2020-10-23-22-38-31,18,1003.19,SELL,5397,
GOOG,2020-10-23-22-47-05,17,1003.17,SELL,5398,
GOOG,2020-10-23-22-49-30,12,1001.55,BUY,5399,
GOOG,2020-10-23-22-41-18,11,997.22,SELL,5400,
GOOG,2020-10-23-22-43-57,17,998.75,BUY,5401,
GOOG,2020-10-23-22-58-49,13,1001.73,SELL,5402,
GOOG,2020-10-23-22-52-03,14,1000.78,BUY,5403,
GOOG,2020-10-23-22-33-06,12,1002.2,BUY,5404,
GOOG,2020-10-23-22-53-57,7,1001.17,SELL,5405,
GOOG,2020-10-23-22-35-51,20,1001.01,SELL,5406,
GOOG,2020-10-23-22-38-53,12,1002.99,SELL,5407,
GOOG,2020-10-23-22-37-48,14,994.57,BUY,5408,
GOOG,2020-10-23-22-32-00,12,1000.21,BUY,5409,
GOOG,2020-10-23-22-43-42,12,1004.41,BUY,5410,
GOOG,2020-10-23-22-43-44,12,1000.14,SELL,5411,
GOOG,2020-10-23-22-37-27,11,1002.03,BUY,5412,
GOOG,2020-10-23-22-39-19,12,999.22,SELL,5413,
GOOG,2020-10-23-22-50-07,19,1001.79,SELL,5414,
GOOG,2020-10-23-22-42-09,13,1002.39,SELL,5415,
GOOG,2020-10-23-22-38-47,13,1000.88,BUY,5416,
GOOG,2020-10-23-22-38-06,16,1000.63,SELL,5417,
GOOG,2020-10-23-22-46-11,18,997.76,SELL,5418,
GOOG,2020-10-23-22-43-36,12,1000.93,SELL,5419,
GOOG,2020-10-23-22-44-24,14,999.31,SELL,5420,
GOOG,2020-10-23-22-47-54,16,999.1,BUY,5421,
GOOG,2020-10-23-22-43-01,5,1003.25,SELL,5422,
GOOG,2020-10-23-22-44-37,17,1000.29,BUY,5423,
GOOG,2020-10-23-22-39-16,8,1001.24,BUY,5424,
GOOG,2020-10-23-22-36-25,14,998.58,BUY,5425,
GOOG,2020-10-23-22-47-31,11,1000.57,SELL,5426,
GOOG,2020-10-23-22-34-54,14,998.05,BUY,5427,
GOOG,2020-10-23-22-39-46,15,1001.57,BUY,5428,
GOOG,2020-10-23-22-40-00,12,999.42,BUY,5429,
GOOG,2020-10-23-22-49-39,17,999.71,SELL,5430,
GOOG,2020-10-23-22-42-40,15,999.66,BUY,5431,
GOOG,2020-10-23-22-49-59,15,1002.15,BUY,5432,
GOOG,2020-10-23-22-46-57,21,997.34,BUY,5433,
GOOG,2020-10-23-22-36-24,10,1003.06,SELL,5434,
GOOG,2020-10-23-22-35-15,9,998.45,BUY,5435,
GOOG,2020-10-23-22-41-07,7,1003.35,SELL,5436,
GOOG,2020-10-23-22-49-02,21,1000.87,SELL,5437,
GOOG,2020-10-23-22-41-33,18,1000.46,SELL,5438,
GOOG,2020-10-23-22-46-06,17,999.8,BUY,5439,
GOOG,2020-10-23-22-47-10,22,998.83,BUY,5440,
GOOG,2020-10-23-22-49-25,9,1000.07,SELL,5441,
GOOG,2020-10-23-22-47-55,19,1003.72,BUY,5442,
GOOG,2020-10-23-22-51-46,11,1002.18,BUY,5443,
GOOG,2020-10-23-22-57-05,17,1003.34,SELL,5444,
GOOG,2020-10-23-22-48-42,20,1003.23,SELL,5445,
GOOG,2020-10-23-22-37-46,14,999.73,SELL,5446,
GOOG,2020-10-23-22-46-32,5,1004.74,SELL,5447,
GOOG,2020-10-23-22-48-57,19,999.35,SELL,5448,
GOOG,2020-10-23-22-47-11,23,1001.64,BUY,5449,
GOOG,2020-10-23-22-41-30,15,999.3,BUY,5450,
GOOG,2020-10-23-22-26-46,15,1002.03,BUY,5451,
GOOG,2020-10-23-22-47-11,14,997.56,BUY,5452,
GOOG,2020-10-23-22-38-30,16,997.92,BUY,5453,
GOOG,2020-10-23-22-52-10,15,1005.66,SELL,5454,
GOOG,2020-10-23-22-49-42,15,996.94,BUY,5455,
GOOG,2020-10-23-22-40-06,16,1000.99,SELL,5456,
GOOG,2020-10-23-22-50-28,11,1000.16,SELL,5457,
GOOG,2020-10-23-22-40-45,11,996.57,SELL,5458,
GOOG,2020-10-23-22-42-58,10,999.89,BUY,5459,
GOOG,2020-10-23-22-42-04,18,1000.9,BUY,5460,
GOOG,2020-10-23-22-34-09,11,1001.21,BUY,5461,
GOOG,2020-10-23-22-43-31,12,999.33,BUY,5462,
GOOG,2020-10-23-22-48-41,10,999.02,SELL,5463,
GOOG,2020-10-23-22-40-54,18,997.63,SELL,5464,
GOOG,2020-10-23-22-51-44,16,995.99,SELL,5465,
GOOG,2020-10-23-22-37-27,21,999.13,BUY,5466,
GOOG,2020-10-23-22-32-11,11,997.63,SELL,5467,
GOOG,2020-10-23-22-50-40,7,1001.25,BUY,5468,
GOOG,2020-10-23-22-35-55,12,1002.02,BUY,5469,
GOOG,2020-10-23-22-50-42,14,1001.51,BUY,5470,
GOOG,2020-10-23-22-47-04,12,999.52,BUY,5471,
GOOG,2020-10-23-22-45-51,16,996.08,BUY,5472,
GOOG,2020-10-23-22-33-26,19,1002.16,BUY,5473,
GOOG,2020-10-23-22-43-40,16,994.99,SELL,5474,
GOOG,2020-10-23-22-43-58,18,1000.19,BUY,5475,
GOOG,2020-10-23-22-42-11,12,1000.81,BUY,5476,
GOOG,2020-10-23-22-42-07,15,999.82,BUY,5477,
GOOG,2020-10-23-22-36-40,18,997.52,BUY,5478,
GOOG,2020-10-23-22-33-39,8,1000.31,BUY,5479,
GOOG,2020-10-23-22-40-56,17,999.38,SELL,5480,
GOOG,2020-10-23-22-50-40,13,995.45,SELL,5481,
GOOG,2020-10-23-22-53-30,7,1002.12,BUY,5482,
GOOG,2020-10-23-22-42-33,10,996.9,SELL,5483,
GOOG,2020-10-23-22-47-12,9,1002.99,SELL,5484,
GOOG,2020-10-23-22-42-56,16,1002.15,SELL,5485,
GOOG,2020-10-23-22-50-29,13,1004.58,BUY,5486,
GOOG,2020-10-23-22-47-49,10,1003.41,BUY,5487,
GOOG,2020-10-23-22-48-40,16,999.95,SELL,5488,
GOOG,2020-10-23-22-32-07,15,999.21,BUY,5489,
GOOG,2020-10-23-22-40-30,3,1000.28,BUY,5490,
GOOG,2020-10-23-22-35-36,19,996.37,BUY,5491,
GOOG,2020-10-23-22-47-38,14,1000.47,SELL,5492,
GOOG,2020-10-23-22-45-19,18,1000.34,BUY,5493,
GOOG,2020-10-23-22-46-56,13,999.81,BUY,5494,
GOOG,2020-10-23-22-35-03,14,1002.47,SELL,5495,
GOOG,2020-10-23-22-31-15,13,998.72,BUY,5496,
GOOG,2020-10-23-22-41-26,16,1001.7,SELL,5497,
GOOG,2020-10-23-22-34-58,13,1003.32,BUY,5498,
GOOG,2020-10-23-22-36-49,15,998.75,SELL,5499,
GOOG,2020-10-23-22-45-10,7,998.32,BUY,5500,
GOOG,2020-10-23-22-49-51,12,1000.26,SELL,5501,
GOOG,2020-10-23-22-43-26,20,1000.53,BUY,5502,
GOOG,2020-10-23-22-48-05,19,1003.67,SELL,5503,
GOOG,2020-10-23-22-43-41,21,997.3,SELL,5504,
GOOG,2020-10-23-22-38-43,18,998.85,SELL,5505,
GOOG,2020-10-23-22-38-56,11,996.35,SELL,5506,
GOOG,2020-10-23-22-48-44,17,1001.76,BUY,5507,
GOOG,2020-10-23-22-32-28,12,995.58,BUY,5508,
GOOG,2020-10-23-22-50-24,16,1003.83,BUY,5509,
GOOG,2020-10-23-22-34-44,24,1002.54,BUY,5510,
GOOG,2020-10-23-22-54-19,15,999.09,BUY,5511,
GOOG,2020-10-23-22-41-22,18,1001.23,SELL,5512,
GOOG,2020-10-23-22-52-31,14,1000.22,BUY,5513,
GOOG,2020-10-23-22-31-53,12,1002.12,SELL,5514,
GOOG,2020-10-23-22-42-21,12,999.74,SELL,5515,
GOOG,2020-10-23-22-53-43,17,1000.21,SELL,5516,
GOOG,2020-10-23-22-35-22,14,1002.94,SELL,5517,
GOOG,2020-10-23-22-51-22,14,998.04,SELL,5518,
GOOG,2020-10-23-22-45-45,14,998.33,BUY,5519,
GOOG,2020-10-23-22-35-35,15,1001.41,SELL,5520,
GOOG,2020-10-23-22-31-27,17,1002.35,SELL,5521,
GOOG,2020-10-23-22-46-58,10,996.15,SELL,5522,
GOOG,2020-10-23-22-52-36,17,999.64,SELL,5523,
GOOG,2020-10-23-22-34-43,9,998.18,SELL,5524,
GOOG,2020-10-23-22-42-34,22,995.52,SELL,5525,
GOOG,2020-10-23-22-50-46,13,1004.35,BUY,5526,
GOOG,2020-10-23-22-44-49,11,999.08,BUY,5527,
GOOG,2020-10-23-22-47-51,20,997.7,BUY,5528,
GOOG,2020-10-23-22-43-33,14,996.97,BUY,5529,
GOOG,2020-10-23-22-37-27,15,1002.49,BUY,5530,
GOOG,2020-10-23-22-54-02,14,998.13,SELL,5531,
GOOG,2020-10-23-22-42-32,13,998.46,BUY,5532,
GOOG,2020-10-23-22-42-14,11,995.65,SELL,5533,
GOOG,2020-10-23-23-00-01,12,997.69,SELL,5534,
GOOG,2020-10-23-22-41-22,8,996.94,BUY,5535,
GOOG,2020-10-23-22-43-25,16,998.06,SELL,5536,
GOOG,2020-10-23-22-37-51,12,999.4,SELL,5537,
GOOG,2020-10-23-22-36-48,19,999.92,SELL,5538,
GOOG,2020-10-23-22-53-27,15,1003.67,SELL,5539,
GOOG,2020-10-23-22-52-55,14,1001.17,SELL,5540,
GOOG,2020-10-23-22-49-22,8,998.08,SELL,5541,
GOOG,2020-10-23-22-45-38,15,997.4,BUY,5542,
GOOG,2020-10-23-22-40-14,14,997.1,SELL,5543,
GOOG,2020-10-23-22-44-10,14,999.51,BUY,5544,
GOOG,2020-10-23-22-43-21,16,1004.78,BUY,5545,
GOOG,2020-10-23-22-42-27,23,1002.56,BUY,5546,
